analysis_scope,state,method,buffer_m,variable,frozen_weight_method,frozen_weight_variable,n_units,n_islands,mean,std,alpha,weights_sha256,weight_transformation,permutations,random_seed,run,eligibility_status,moran_i,expected_i,variance_norm,z_norm,p_norm,significant_p_norm,direction,status
county_within_state_patch75_500m,DE,WUI-P,500,p_s,WUI-P,structure_proportion,3,0,0.102424486563,0.062196412179,0.050000000000,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,r,0,,run1,EXCLUDED_N_LT_30,,,,,,,UNDEFINED,EXCLUDED_N_LT_30
county_within_state_patch75_500m,DE,WUI-S,500,p_a,WUI-S,area_proportion,3,0,0.151755248846,0.034123624090,0.050000000000,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,r,0,,run1,EXCLUDED_N_LT_30,,,,,,,UNDEFINED,EXCLUDED_N_LT_30
county_within_state_patch75_500m,DE,WUI-S,500,p_s,WUI-S,structure_proportion,3,0,0.105958749018,0.059913293179,0.050000000000,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,r,0,,run1,EXCLUDED_N_LT_30,,,,,,,UNDEFINED,EXCLUDED_N_LT_30
county_within_state_patch75_500m,DE,WUI-Z,500,p_a,WUI-P,area_proportion,3,0,0.158603437276,0.036990851461,0.050000000000,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,r,0,,run1,EXCLUDED_N_LT_30,,,,,,,UNDEFINED,EXCLUDED_N_LT_30
county_within_state_patch75_500m,FL,WUI-P,500,p_a,WUI-P,area_proportion,67,0,0.264972337218,0.158369528645,0.050000000000,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.568451308677,-0.015151515152,0.006553587888,7.209046396601,0.000000000001,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,FL,WUI-P,500,p_s,WUI-P,structure_proportion,67,0,0.528687126984,0.296293288617,0.050000000000,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.665616390977,-0.015151515152,0.006553587888,8.409293478735,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,FL,WUI-S,500,p_a,WUI-S,area_proportion,67,0,0.191228187356,0.121556181483,0.050000000000,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.564768839894,-0.015151515152,0.006553587888,7.163558117190,0.000000000001,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,FL,WUI-S,500,p_s,WUI-S,structure_proportion,67,0,0.515481079239,0.300038770542,0.050000000000,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.683140042959,-0.015151515152,0.006553587888,8.625757167773,0.000000000000,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,FL,WUI-Z,500,p_a,WUI-P,area_proportion,67,0,0.175471092256,0.119872546065,0.050000000000,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.475964796419,-0.015151515152,0.006553587888,6.066592092564,0.000000001307,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
county_within_state_patch75_500m,GA,WUI-P,500,p_a,WUI-P,area_proportion,159,0,0.255198409736,0.209746024353,0.050000000000,27c7c65922ffd154206ed87ab01c2db8752f024d9f1d583cae90e81967f1e464,r,0,,run1,ELIGIBLE_FORMAL_N_GE_30,0.141075435875,-0.006329113924,0.002390199404,3.015045162177,0.002569409936,True,POSITIVE_SIGNIFICANT,FORMAL_COMPLETE
